2013-11-21 09:14:21,901 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-11-21 09:14:21,905 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-11-21 09:14:22,355 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-11-21 09:14:22,359 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2013-11-21 09:14:22,390 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-11-21 09:14:22,394 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-11-21 09:14:22,468 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-11-21 09:14:22,472 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-11-21 09:14:22,477 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-11-21 09:14:22,481 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-11-21 09:15:02,399 [Worker-15] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: at.rene8888:au04:0.0.1-SNAPSHOT @ C:\Git\SEW3AHIT\Hollander\au04\pom.xml.
2013-11-21 09:15:02,431 [Worker-15] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-11-21 09:15:02,437 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-11-21 09:15:02,440 [Worker-15] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-11-21 09:15:02,444 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-11-21 09:15:07,892 [Worker-11] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: at.rene8888:au04:0.0.1-SNAPSHOT @ C:\Git\SEW3AHIT\Hollander\au04\pom.xml.
2013-11-21 09:15:07,922 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-11-21 09:15:07,926 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-11-21 09:15:07,930 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-11-21 09:15:07,932 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-11-21 09:15:11,549 [Worker-8] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: at.rene8888:au04:0.0.1-SNAPSHOT @ C:\Git\SEW3AHIT\Hollander\au04\pom.xml.
2013-11-21 09:15:11,574 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-11-21 09:15:11,576 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-11-21 09:15:11,577 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-11-21 09:15:11,581 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-11-21 09:15:14,875 [Worker-8] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: at.rene8888:au04:0.0.1-SNAPSHOT @ C:\Git\SEW3AHIT\Hollander\au04\pom.xml.
2013-11-21 09:15:14,902 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-11-21 09:15:14,906 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-11-21 09:15:14,910 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-11-21 09:15:14,913 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-11-21 09:15:16,120 [Worker-8] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: at.rene8888:au04:0.0.1-SNAPSHOT @ C:\Git\SEW3AHIT\Hollander\au04\pom.xml.
2013-11-21 09:15:16,144 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-11-21 09:15:16,148 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-11-21 09:15:16,151 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-11-21 09:15:16,155 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-11-21 09:15:17,379 [Worker-1] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: at.rene8888:au04:0.0.1-SNAPSHOT @ C:\Git\SEW3AHIT\Hollander\au04\pom.xml.
2013-11-21 09:15:17,405 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-11-21 09:15:17,410 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-11-21 09:15:17,413 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-11-21 09:15:17,415 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-11-21 09:16:16,869 [Worker-19] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: at.rene8888:au03:0.0.1-SNAPSHOT @ C:\Git\SEW3AHIT\Hollander\au03\pom.xml.
2013-11-21 09:16:16,895 [Worker-19] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-11-21 09:16:16,897 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-11-21 09:16:16,899 [Worker-19] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-11-21 09:16:16,901 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-11-21 09:16:28,806 [Worker-1] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: at.rene8888:au03:0.0.1-SNAPSHOT @ C:\Git\SEW3AHIT\Hollander\au03\pom.xml.
2013-11-21 09:16:28,824 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-11-21 09:16:28,827 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-11-21 09:16:28,830 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-11-21 09:16:28,833 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-11-21 09:16:55,459 [Worker-10] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: at.rene8888:au03:0.0.1-SNAPSHOT @ C:\Git\SEW3AHIT\Hollander\au03\pom.xml.
2013-11-21 09:16:55,479 [Worker-10] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-11-21 09:16:55,483 [Worker-10] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
